count,hate_speech,offensive_language,neither,class,tweet,text length,final_tweet
3,0,3,0,1,@dom_framp what I thought bitch,31,think bitch
3,1,2,0,1,@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,87,bitch ain t fall bet lick
3,0,3,0,1,@dominiloka that hoe show up uninvited one day your ass won't come outside tho,78,hoe uninvite day ass win t come outside tho
3,0,3,0,1,"@don07052 almost mad a nigguh catch some stacks at lunch, close one",67,mad nigguh catch stack lunch close
3,0,3,0,1,@don07052 had da bitches rockin in da club wit my boy Connor,60,da bitch rockin da club wit boy connor
3,0,3,0,1,@don07052 that nigguh sucks,27,nigguh suck
3,1,2,0,1,@donnyoraha pussy,17,pussy
3,0,3,0,1,@dpalmyx3 @_wordtothewise stop retweeting heather im tired of seeing that bitch on my tl,88,stop retweete heather m tired bitch tl
3,0,3,0,1,@dpalmyx3 @michelleb_xo both you bitches go to sleep,52,bitch sleep
3,2,1,0,0,"@drboycewatkins1 Coons and monkeys like you disgust me, you minstrel show negro. Crying about shit all the time you're a disgrace everywhere",140,coon monkey like disgust minstrel negro crying shit time disgrace
3,0,3,0,1,"@dre_snipes @TheReal__Hop lmao, them bitches was the truth",58,lmao bitch truth
6,0,0,6,2,@dreadywhiteboy @JwanUrebay then the kid he sold it to brought it back to him cooked in a brownie,97,kid sell brought cook brownie
3,3,0,0,0,"@drew4130 @mailgal2000
Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done",116,hire colored folk work half da day throw da mail da sewer ain t
3,0,3,0,1,"@dropdeadfred11 money can get you good weed, but not always the best of pussy. Sorry my friend (: guess",103,money good weed good pussy sorry friend guess
3,0,3,0,1,@drrrruuuu @TheChrisCates pussy,31,pussy
3,1,2,0,1,@drunksixthgrade @tbhstop you are a bitch.,42,bitch
3,0,3,0,1,@dtholcomb32 they hv loads of cushion on the soles of them. They would feel good on ur dick.,92,hv load cushion sol feel good ur dick
3,0,3,0,1,@duhhvenuhh love you too bitch&#128129;&#128536;,48,love bitch
3,0,3,0,1,@dustincarter16 bitch I was out dea and your ass was sleep,58,bitch dea ass sleep
3,0,0,3,2,@dustincmc @KevinKillsThngs ghetto=black,40,ghetto black
3,0,0,3,2,@dxum7 Jordan's are trash,25,jordan s trash
3,0,1,2,2,@eGoTheIcoN everytime pro teams do GB tourneys that get schmanged. Im not fanboying im just saying I don't think u should say they're trash.,140,everytime pro team gb tourney schmange m fanboye m don t think u trash
3,0,0,3,2,"@eGoTheIcoN those ""trash"" SnD stars would scrape ur team in SnD and most pro teams.",83,trash snd star scrape ur team snd pro team
3,0,0,3,2,"@eHarmoniee first second an third mistake...&#128514;&#128514; i been hearing it wus trash tho...kinda wan give it a listen, kinda dont",135,second mistake hear wus trash tho kinda wan listen kinda
3,0,3,0,1,@eanahS__ girl I been wanting them shit I been growing them hoes for bout 6months,81,girl want shit grow hoe bout month
3,0,0,3,2,@eanahS__ nips,14,nip
3,1,2,0,1,@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths),111,bitch attack muslims idea math
3,0,0,3,2,@ebomb26 cool beaners.,22,cool beaner
3,0,0,3,2,@ebomb26 cool beaners. i just got home. ready to keep my couch from floating away. lol,86,cool beaner home ready couch float away lol
3,0,3,0,1,@eburnns bitch be actin like I'm a celebrity,44,bitch actin like m celebrity
3,0,3,0,1,@eburnns oh wow the bitch is bitching again #niggasuprized,58,oh wow bitch bitch niggasuprize
3,0,0,3,2,"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",115,know feel wait don t perfect week yanks lee gosox gopat
3,0,0,3,2,@edouglas528 Quick game for Sox Yanks.....hope you get home soon,64,quick game sox yanks hope home soon
3,0,0,3,2,@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,66,sorry bout yanks earl uya like ws
4,0,1,3,2,@edouglas528 That would be your Yankees Earl....we all know they should win all 162,83,yankees earl know win
3,0,3,0,1,"@edwards_cait but you were too busy being a raging bitch and not caring that your ""best friend"" was going through hell So there's my punch &#128139;",148,busy rage bitch care good friend hell s punch
3,0,1,2,2,"@edwards_cait ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying.",130,ghetto drive nice car pay lot rent drive lexus pay little rent
3,0,1,2,2,@efethegoddess The shirt trash &#128546; and I'm leaving your room a mess &#128522;,83,shirt trash m leave room mess
3,0,3,0,1,@efethegoddess Wuw. Am not wun uv ur hoes dnt send mi pics,58,wuw wun uv ur hoe dnt send mi pic
3,2,1,0,0,@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!,108,teaching pretend son b pussy son lace jock strap
3,2,1,0,0,@el_prietito @lovexlilyy Them jigaboos aka homewreckers needs to get blocked!,77,jigaboo aka homewrecker need block
3,0,0,3,2,"@elchavaloko @Buckm00se yeah sorry monkey team just keeps kicking ppl, waiting for muh pizza",92,yeah sorry monkey team kick ppl wait muh pizza
3,1,0,2,2,@elchavaloko Toma ESO negros @panama,36,toma eso negro
3,1,0,2,2,@elchavaloko pinche panamonos negros me Dan asco,48,pinche panamonos negro dan asco
3,1,2,0,1,@elchavaloko what's the difference between the three of the nig Nog's?,70,s difference nig nog s
3,3,0,0,0,@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,99,care tbh shitty dirty argentino amp feather fiste nigger
3,0,2,1,1,"@elementjetson thank you mint - happy Mothafuggin birthday too, hoe!! &#128155;&#9994;",86,thank mint happy mothafuggin birthday hoe
3,0,0,3,2,@elise_palmer im assuming mickey bubbles,40,m assume mickey bubble
3,1,0,2,2,@elise_palmer sounds like gypos to me - they used to do this all the time where I lived,87,sound like gypos use time live
3,0,0,3,2,@elise_palmer youre cheating on mickey bubbles! :O,50,cheat mickey bubble o
3,0,3,0,1,@ellese97 your rhyming is ghetto,32,rhyming ghetto
3,0,0,3,2,@elliottgianaris gook,21,gook
3,1,0,2,2,@emilysteers WASP EGGS,22,wasp eggs
3,1,2,0,1,"@emmyhighr0ller @Cyberobama 
you sound like a real cunt",55,sound like real cunt
3,0,1,2,2,@emmysetter14 dayum saterlyt shoz un bayg ho-ul,47,dayum saterlyt shoz un bayg ho ul
3,0,3,0,1,@englandlauren @iain4harrison @oliviaboncic sprite* hoe,55,sprite hoe
3,0,1,2,2,@ennuitimes clever monkey!,26,clever monkey
3,0,3,0,1,@ennuitimes mostly move ya dumb bitch! Haha,43,ya dumb bitch haha
3,0,1,2,2,@eonline @KimKardashian @kanyewest mr. and mrs trash,52,mr mrs trash
3,1,2,0,1,@eonline she looks like a real dyke now,39,look like real dyke
3,0,3,0,1,@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT,140,bitch firstly s rest titty secondly u pay attention youd roll
6,0,6,0,1,@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it,132,lmao don t fight don t know ghetto ass school dude highly doubt don t fuck
3,0,3,0,1,@ericxmorrison you can't get rid of me that easily bitch,56,t rid easily bitch
3,0,0,3,2,@erinscafe Bu I do. I do hate the playa. And the Yankees. If I hate the Yankees for their payroll I have to hate the Dodgers.,125,bu hate playa yankees hate yankees payroll hate dodgers
3,0,3,0,1,@erinscafe If I have to watch baseball I actually go for the Mets because Jon Stewart. And fuck the Yankees.,108,watch baseball actually mets jon stewart fuck yankee
3,2,0,1,0,"@erinscafe We hate the Yankees though, right? I feel like I'm really good at hating them.",89,hate yankees right feel like m good hate
3,1,0,2,2,@erinscafe We hate them more than the Cowboys and Yankees.,58,hate cowboys yankees
3,0,1,2,2,"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown",140,hey u involve black black situation cause hate whitey b honest mikebrown
3,0,3,0,1,@erykadamitio_ @RiRi_Candee why nobody never invite me to no lesbian party. ): bitches.,87,invite lesbian party bitch
3,0,3,0,1,@es_jump i know imma broke ass bitch,36,know imma broke ass bitch
3,0,3,0,1,"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you",115,bitch try close philly
6,0,6,0,1,@espinosa_32 pussy pussy pussy,30,pussy pussy pussy
6,0,6,0,1,@espinosa_32 you're a bitch,27,bitch
3,0,3,0,1,@espn Stop blowing the spurs pussies #HalftimeSpeech,52,stop blow spur pussy halftimespeech
3,1,2,0,1,"@etellurian @vcortesusmc too many little whiney bitches in AMERICA. 
Someone to CRY about ANYTHING! 
IE: Kids MUST WEAR Bicycle Helmets!",136,little whiney bitch america cry ie kids wear bicycle helmet
3,0,3,0,1,@evanaleks living with my bitches #live #thuglife http://t.co/upL2ZYn5v1,72,live bitch live thuglife
3,0,3,0,1,@ew_karina @lanemichelle_ pussies,33,pussy
3,1,2,0,1,@eze12373 I'll come rape your wife bitch boy,44,ll come rape wife bitch boy
3,0,3,0,1,@fabbymichelle bitch no &#9995;&#128514;,40,bitch
3,0,3,0,1,@fabbymichelle cause I didn't wanna see your bitch ass,54,cause didn t wanna bitch ass
3,0,3,0,1,@fabbymichelle your one of my bitches you make money for me !,61,bitch money
3,0,1,2,2,@fairflattaxnow @Morning_Joe @JoeNBC hey #teabagger the law made it a FELONY to keep and collect the records. Get your facts straight,133,hey teabagger law felony collect record fact straight
3,0,1,2,2,@fairflattaxnow discredited by whom? Per the government the study is good and factual. Pay your bills moocher teabaggers and republicans,136,discredit government study good factual pay bill moocher teabagger republican
3,0,3,0,1,"@fallenloki @NotoriousBM95 @Buckm00se lmfaooo how many ""returns"" has this faggot gotten?",88,lmfaooo return faggot
3,0,1,2,2,@fangsbites @the506 Huge Yankee fan....enjoy http://t.co/tKM8l9Ty,65,huge yankee fan enjoy
3,0,0,3,2,@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away,66,bird feather away
3,0,3,0,1,@feliciawolfee thanks hoe&#128522;,34,thank hoe
3,0,3,0,1,@felicity182 a pussy in ur mouth is a really good stress reliever doctors recommend,83,pussy ur mouth good stress reliever doctor recommend
3,0,3,0,1,@felicity182 i think u need a massage or a pussy in your mouth to make u feel less stressed out don't u think?,110,think u need massage pussy mouth u feel stressed don t u think
3,0,3,0,1,@felipefrost23 you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker,109,want aren t lie ass bitch ass childish ass mother fucker
3,2,1,0,0,@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL,109,yeah suck like fag oh nevermind fag nfl
6,0,1,5,2,@fennecuskitsune you've got no sole,35,ve sole
3,2,0,1,0,"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo.",134,ll uk fag mean cigarette faggot bundle stick homo
3,0,3,0,1,"@finnj97 @estellerbabe_96 just admit you started the shit by calling her out, and that you're being a bitch, and we'll all move on &#128129;",140,admit start shit bitch ll
3,0,3,0,1,@finnj97 bitches,16,bitch
3,0,3,0,1,"@firemunky Google's a bitch: ""Your search - Ann B. Davis Sexy- did not match any image results.""",96,google s bitch search ann b davis sexy match image result
3,0,3,0,1,"@firemunky I said I'm a vagina, but not a fag. Who HASN'T seen that movie?",74,m vagina fag hasn t movie
3,0,3,0,1,"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!",135,nation giant dripping whiny pussy dude president iraq s man
3,0,3,0,1,@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU,65,nevermind little bitch
3,0,3,0,1,@floridalex51 might need you to pummel a bitch &#128074;&#128071;,65,need pummel bitch
3,0,3,0,1,@flyyImpact Yo follow me back nigguh,36,yo follow nigguh
3,0,0,3,2,@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute,99,vertical nip bar horizontal think ll look hella cute
3,0,0,3,2,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix.",63,touch ned chuck mix
3,0,2,1,1,@frances_simply pussy,21,pussy
3,0,3,0,1,@frances_simply you still ugly then a hoe and you still look like muffie off Arthur &#128527;&#128527;&#128526;&#128526;,120,ugly hoe look like muffie arthur
3,1,0,2,2,@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme,140,fran hillbilly virginia mountain man pre s white anglo saxon belief frankensteinmd kikme
3,0,3,0,1,@frankxlz @italian_montana fuck off frank you pussy,51,fuck frank pussy
3,0,0,3,2,@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with: all aid workers r spies,140,actual tweet scan jihadi account screen shot aid worker r spy
3,1,2,0,1,"@freddurst shut up faggot, no one cares",39,shut faggot care
3,0,3,0,1,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",92,bitch talk shit right swerve god damnit da shittt
3,0,3,0,1,@freeyungnwild where's ours at nigguh !,39,s nigguh
3,1,2,0,1,@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(,82,ghetto nunchuck reason jail
3,0,3,0,1,@freshestcrook @_MamaTosha lmao he lyin sis! His bitch told me if any light bulb in the whole wide world light up today i ca fuck,129,lmao lyin sis bitch tell light bulb wide world light today fuck
3,3,0,0,0,@fucktyler fuck you spear chucker,33,fuck spear chucker
3,0,3,0,1,@fucktyler lmao bitch is dumb slap her up,41,lmao bitch dumb slap
3,2,1,0,0,@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.,85,tyler think lil nigger baby hoodrat
3,0,3,0,1,@fyps__ my fuckin name hoe,26,fuckin hoe
3,0,3,0,1,"@gCan28 @JeremyWGR 

And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime",140,bitch anyways guy t win fan run revis prime
6,0,6,0,1,@gabbella03 rt something else from another bitch in panties about love I swear,78,bitch pantie love swear
3,0,0,3,2,@gabby_moscato @Huntermoore They would make a great baby bird pic bruh!,71,great baby bird pic bruh
3,1,2,0,1,@gabebaxter text me fag,23,text fag
3,0,3,0,1,@gallinofmilk fight me hoe,26,fight hoe
3,0,3,0,1,@garcialaura_ haha ya hit that hoe right there,46,haha ya hit hoe right
3,0,3,0,1,"@garcialaura_ lol my bad, I forgot that hoe made ya sad",55,lol bad forget hoe ya sad
3,0,3,0,1,@garcialaura_ rt! You'll see watch he finna hit that hoe and put some,69,ll watch finna hit hoe
3,0,3,0,1,@garrett_winker bitch I wasn't following u in the first place get the fuck off my tl.,85,bitch wasn t follow u place fuck tl
3,0,3,0,1,@garrett_winker bitch have you ever seen me fight why you even talking shit?,76,bitch fight talk shit
3,0,3,0,1,@garrett_winker bitch shut yo little ass up fucking no color emo faget ads nigga u call me dumb but u don't know shit,117,bitch shut yo little ass fuck color emo faget ad nigga u dumb u don t know shit
3,0,3,0,1,"@garrett_winker bitch. What I like pussy go away u doing to much talking too much, I talk with my fist and u can get and yo dad little fuc",138,bitch like pussy away u talk talk fist u yo dad little fuc
3,0,3,0,1,@garrett_winker or one of them bitches just be talking shit but not bout shit,77,bitch talk shit bout shit
3,0,3,0,1,"@garrett_winker shit what's up with then hoes I'll do both hoe, Am pretty sure u not on my level",96,shit s hoe ll hoe pretty sure u level
3,2,1,0,0,@garrett_winker wow u hoe is the term for women,47,wow u hoe term woman
3,2,1,0,0,"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER.",79,don t hate jap aint forget gettin japped
3,0,3,0,1,@geezuss562 ur fucken lame bitch &#128536;,42,ur fucken lame bitch
3,0,3,0,1,@gellebeaux_ thats thot pussy? &#128514;,40,s thot pussy
3,3,0,0,0,"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too",70,hoe bitch fag beat sad ass
