Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
630,18,No,Travel_Frequently,1387,Research & Development,8,1,Other,1,494,1,Female,46,3,2,Manager,3,Married,13370,30214,0,Y,No,18,4,1,80,0,8,6,3,6,2,0,7
631,35,No,Travel_Rarely,2075,Research & Development,5,3,Life Sciences,1,385,2,Male,102,3,2,Laboratory Technician,4,Single,8573,6998,0,Y,No,15,3,1,80,0,8,2,3,3,0,4,7
632,19,No,Travel_Rarely,826,Research & Development,9,1,Life Sciences,1,198,3,Male,98,3,1,Laboratory Technician,4,Single,6370,16406,1,Y,Yes,11,4,3,80,0,8,3,4,10,7,0,3
633,40,No,Non-Travel,1696,Sales,3,4,Life Sciences,1,1241,2,Male,103,2,2,Laboratory Technician,4,Single,7620,19756,4,Y,No,17,4,3,80,0,14,3,3,2,13,1,1
634,44,No,Travel_Frequently,1373,Research & Development,31,4,Medical,1,1764,3,Male,101,3,1,Laboratory Technician,2,Single,10757,9352,3,Y,No,12,4,2,80,0,6,4,4,5,0,0,7
635,29,No,Travel_Rarely,521,Research & Development,29,3,Other,1,1338,3,Female,56,3,1,Laboratory Technician,3,Divorced,19427,24562,7,Y,No,14,3,3,80,0,6,4,2,1,18,6,7
636,52,No,Travel_Rarely,696,Sales,3,2,Medical,1,1131,2,Female,53,2,2,Laboratory Technician,4,Divorced,8760,21593,1,Y,No,15,3,4,80,1,15,3,3,12,2,0,8
637,35,No,Travel_Rarely,883,Sales,5,3,Other,1,1687,1,Male,52,3,2,Laboratory Technician,4,Divorced,4962,5315,3,Y,No,16,3,2,80,0,10,3,4,1,3,2,0
638,36,No,Travel_Frequently,412,Research & Development,16,2,Technical Degree,1,1252,2,Female,113,3,4,Sales Executive,3,Single,5596,5693,0,Y,No,12,3,1,80,0,10,5,4,2,0,0,2
639,33,Yes,Travel_Rarely,1923,Research & Development,7,4,Other,1,1240,1,Male,36,3,1,Sales Executive,4,Single,6143,15430,4,Y,Yes,14,3,3,80,1,10,3,2,7,0,0,3
640,19,Yes,Travel_Rarely,542,Sales,30,3,Medical,1,1802,4,Female,94,3,4,Sales Executive,4,Single,4719,5963,1,Y,No,18,3,2,80,0,22,3,2,11,0,0,2
641,44,No,Travel_Rarely,2028,Research & Development,40,4,Life Sciences,1,851,3,Male,103,4,4,Laboratory Technician,4,Single,4283,9187,9,Y,Yes,15,3,3,80,0,5,3,3,11,2,0,0
642,34,No,Travel_Frequently,1987,Sales,7,3,Life Sciences,1,1424,4,Male,92,2,2,Sales Executive,4,Single,4419,29725,1,Y,No,13,3,1,80,0,7,2,2,5,0,0,3
643,30,No,Travel_Rarely,1013,Research & Development,40,3,Life Sciences,1,632,4,Female,66,3,2,Laboratory Technician,4,Married,10959,24685,6,Y,No,11,3,3,80,2,6,3,3,5,2,0,2
644,34,No,Travel_Rarely,772,Research & Development,4,4,Medical,1,1218,1,Female,69,3,2,Laboratory Technician,1,Single,8612,17765,1,Y,No,12,3,3,80,1,11,3,2,1,0,0,0
645,37,No,Travel_Frequently,2010,Sales,7,1,Medical,1,591,1,Male,70,3,1,Sales Executive,3,Single,5885,23513,9,Y,No,13,3,2,80,0,10,5,2,5,0,0,1
646,33,No,Travel_Rarely,547,Research & Development,4,4,Medical,1,1249,4,Male,97,2,1,Sales Executive,4,Married,22651,30079,0,Y,Yes,12,3,3,80,0,17,3,4,3,2,0,0
647,25,No,Travel_Rarely,573,Sales,15,1,Medical,1,1766,3,Male,88,2,2,Healthcare Representative,4,Divorced,3806,21139,0,Y,No,18,3,1,80,2,10,2,4,8,2,0,2
648,35,No,Travel_Rarely,748,Sales,4,3,Life Sciences,1,1215,1,Male,129,3,2,Laboratory Technician,4,Divorced,11234,8366,2,Y,No,12,4,3,80,1,10,3,2,5,12,0,0
649,29,No,Travel_Rarely,2097,Sales,25,4,Medical,1,1246,2,Female,106,3,2,Manufacturing Director,1,Divorced,3837,4994,1,Y,No,18,3,2,80,1,23,6,3,20,3,0,1
650,34,No,Travel_Frequently,363,Research & Development,4,4,Life Sciences,1,661,3,Male,71,2,5,Manager,3,Married,21208,17199,0,Y,Yes,11,3,2,80,0,10,2,3,5,2,0,7
651,45,Yes,Travel_Rarely,1498,Research & Development,3,2,Other,1,879,4,Male,98,4,4,Research Scientist,4,Married,9958,6308,6,Y,Yes,15,3,3,80,0,8,4,4,5,0,0,8
652,58,Yes,Travel_Rarely,2058,Research & Development,30,2,Medical,1,698,2,Female,39,3,2,Laboratory Technician,4,Divorced,1222,25289,1,Y,Yes,18,3,3,80,0,6,3,4,3,2,0,4
653,45,No,Travel_Rarely,339,Sales,24,4,Life Sciences,1,77,1,Female,102,4,3,Healthcare Representative,1,Single,7478,17903,1,Y,No,20,3,2,80,2,7,3,3,3,0,5,0
654,44,No,Travel_Rarely,885,Research & Development,19,3,Medical,1,1367,4,Male,56,2,2,Manufacturing Director,4,Single,4306,5077,0,Y,No,13,3,1,80,1,12,2,3,9,10,15,0
655,39,No,Travel_Frequently,443,Research & Development,16,2,Technical Degree,1,1026,1,Male,42,2,2,Research Scientist,1,Single,6193,17472,2,Y,Yes,12,3,3,80,0,2,2,4,8,2,0,8
656,35,No,Travel_Frequently,719,Sales,6,4,Life Sciences,1,1577,3,Male,95,3,2,Laboratory Technician,4,Single,8556,8328,0,Y,No,13,4,3,80,1,13,1,3,6,2,1,0
657,31,No,Travel_Rarely,725,Sales,3,4,Life Sciences,1,312,2,Male,71,3,2,Manager,1,Single,4437,24108,0,Y,No,17,3,2,80,0,2,3,3,3,2,0,7
658,41,No,Travel_Frequently,1901,Research & Development,5,3,Other,1,101,2,Male,36,2,1,Sales Representative,3,Single,12273,19248,3,Y,No,18,3,3,80,0,21,3,3,2,0,0,9
659,50,No,Travel_Rarely,1279,Research & Development,4,2,Life Sciences,1,1296,2,Male,47,3,1,Laboratory Technician,4,Married,5176,34351,5,Y,No,19,3,1,80,1,10,1,3,2,3,7,1
660,48,No,Travel_Rarely,1922,Research & Development,8,1,Medical,1,513,2,Female,42,2,1,Manager,4,Divorced,4928,10885,4,Y,No,15,3,2,80,1,10,6,2,1,7,0,0
661,35,Yes,Non-Travel,1622,Research & Development,8,2,Life Sciences,1,1494,4,Male,69,3,3,Sales Executive,4,Single,5197,14194,0,Y,No,18,4,2,80,3,7,2,3,11,2,4,0
662,37,No,Travel_Rarely,1457,Sales,14,3,Life Sciences,1,1361,3,Male,98,3,2,Human Resources,1,Divorced,6107,23326,7,Y,Yes,16,3,2,80,0,10,3,4,21,2,0,12
663,43,No,Travel_Rarely,334,Research & Development,5,4,Life Sciences,1,505,4,Male,93,3,3,Laboratory Technician,4,Divorced,9177,19461,0,Y,No,15,3,1,80,0,17,3,3,2,0,0,11
664,35,No,Travel_Frequently,812,Research & Development,14,4,Medical,1,1092,4,Male,112,2,3,Sales Executive,2,Single,10321,5008,4,Y,No,13,4,1,80,0,21,2,4,5,2,0,2
665,24,No,Travel_Rarely,938,Sales,16,2,Medical,1,766,2,Male,94,3,4,Laboratory Technician,4,Divorced,7002,31766,6,Y,Yes,20,3,4,80,0,6,4,4,3,16,0,8
666,38,Yes,Travel_Frequently,1997,Sales,6,1,Life Sciences,1,605,4,Male,48,4,2,Manager,1,Divorced,12134,35083,3,Y,No,18,3,2,80,1,1,3,2,5,0,9,4
667,36,No,Travel_Rarely,627,Research & Development,18,5,Medical,1,1273,4,Male,55,3,2,Laboratory Technician,1,Single,11811,4949,4,Y,No,13,3,3,80,0,11,3,3,5,7,2,0
668,55,No,Travel_Rarely,1953,Sales,4,2,Life Sciences,1,2048,2,Male,93,3,4,Sales Executive,1,Single,5335,4575,8,Y,No,12,3,3,80,1,35,3,4,1,9,1,2
669,47,Yes,Travel_Rarely,1915,Research & Development,18,2,Human Resources,1,1547,3,Female,77,3,2,Sales Executive,2,Single,11216,17817,2,Y,No,12,3,2,80,0,10,4,3,13,9,0,0
670,33,No,Travel_Frequently,253,Research & Development,14,4,Medical,1,1556,4,Male,83,4,2,Manager,4,Single,4099,24112,6,Y,Yes,15,3,4,80,0,6,2,3,7,9,0,3
671,57,No,Travel_Rarely,1451,Research & Development,23,4,Medical,1,15,4,Male,115,3,2,Healthcare Representative,4,Single,6950,12694,7,Y,No,12,3,3,80,0,8,3,2,1,7,0,7
672,42,Yes,Travel_Rarely,1749,Sales,3,4,Marketing,1,1676,3,Male,93,3,2,Sales Executive,4,Single,4242,10469,0,Y,No,13,3,3,80,0,5,5,4,4,0,0,3
673,28,No,Travel_Rarely,662,Sales,28,3,Medical,1,1936,4,Male,80,3,2,Research Scientist,1,Married,19757,25775,3,Y,No,15,4,3,80,0,8,3,2,23,2,0,6
674,60,No,Travel_Rarely,894,Sales,7,2,Medical,1,1633,4,Male,38,1,2,Sales Executive,1,Divorced,4971,12981,8,Y,No,21,3,4,80,0,20,3,4,5,7,11,7
675,36,No,Travel_Rarely,1930,Sales,18,2,Medical,1,2013,4,Male,102,2,1,Sales Executive,1,Divorced,6327,32186,4,Y,No,18,3,4,80,0,6,2,2,6,5,1,0
676,21,No,Travel_Frequently,1277,Research & Development,38,4,Medical,1,1096,1,Female,67,4,2,Sales Executive,4,Married,10710,13281,0,Y,Yes,14,3,3,80,1,4,2,3,1,3,0,11
677,27,No,Travel_Rarely,762,Sales,19,2,Medical,1,1303,4,Male,94,3,5,Laboratory Technician,2,Divorced,7553,28218,0,Y,No,11,3,3,80,1,4,3,4,8,3,1,3
678,44,No,Travel_Rarely,1465,Research & Development,14,3,Life Sciences,1,605,4,Male,91,3,2,Sales Representative,4,Single,7297,29256,6,Y,No,11,3,3,80,0,19,3,2,7,7,0,2
679,29,No,Travel_Rarely,395,Sales,17,4,Life Sciences,1,1944,3,Male,99,1,1,Manager,4,Married,5949,16120,1,Y,No,14,3,2,80,0,11,3,3,5,3,1,2
680,33,No,Travel_Rarely,612,Sales,3,4,Marketing,1,1971,4,Male,103,2,2,Sales Executive,1,Married,9146,15606,0,Y,No,21,3,3,80,2,3,2,3,2,2,0,4
681,42,No,Travel_Frequently,787,Sales,7,3,Medical,1,1642,4,Male,56,2,2,Sales Executive,1,Married,8379,13451,3,Y,No,14,3,3,80,0,10,3,3,11,0,0,2
682,47,No,Travel_Frequently,947,Sales,5,3,Life Sciences,1,1864,2,Female,39,2,2,Laboratory Technician,1,Single,9426,36762,5,Y,No,13,3,1,80,0,11,3,3,15,7,6,8
683,50,No,Travel_Rarely,1819,Sales,18,4,Life Sciences,1,1100,3,Female,93,3,2,Laboratory Technician,4,Single,2354,22018,1,Y,No,14,3,3,80,0,9,5,3,5,4,0,0
684,41,No,Travel_Rarely,2038,Sales,6,4,Medical,1,1221,4,Male,99,3,1,Sales Executive,3,Single,6173,9161,0,Y,No,24,3,1,80,0,18,2,3,0,0,0,7
685,54,No,Travel_Rarely,626,Research & Development,6,3,Life Sciences,1,1333,4,Male,38,2,2,Manager,4,Single,6578,16968,5,Y,Yes,11,3,4,80,0,8,1,2,3,2,0,3
686,25,Yes,Non-Travel,835,Sales,6,4,Life Sciences,1,399,1,Male,90,4,2,Sales Executive,4,Married,12228,19738,0,Y,No,23,3,2,80,0,1,3,4,5,0,0,0
687,33,No,Travel_Frequently,1750,Sales,29,4,Human Resources,1,1670,3,Male,95,3,3,Sales Executive,4,Single,5518,18564,0,Y,No,14,4,2,80,2,1,4,1,4,0,1,4
688,22,No,Travel_Rarely,1355,Research & Development,17,4,Medical,1,544,4,Female,62,2,2,Laboratory Technician,4,Divorced,9572,15188,4,Y,No,12,3,4,80,0,6,2,2,0,3,0,0
689,28,No,Travel_Frequently,1723,Human Resources,8,4,Medical,1,351,3,Female,71,3,2,Laboratory Technician,4,Single,6710,4597,0,Y,No,13,3,1,80,0,10,5,2,20,2,0,0
690,56,Yes,Travel_Frequently,930,Research & Development,15,4,Medical,1,455,4,Male,63,2,2,Sales Executive,4,Single,7025,9284,4,Y,No,21,3,3,80,0,8,3,3,5,0,0,0
691,34,No,Non-Travel,1315,Sales,20,3,Medical,1,1200,1,Male,111,3,3,Research Scientist,4,Single,5571,16527,7,Y,No,21,3,4,80,0,21,3,1,0,8,1,8
692,46,No,Travel_Rarely,1157,Research & Development,37,2,Life Sciences,1,287,3,Male,75,2,2,Laboratory Technician,1,Divorced,9755,27627,0,Y,No,21,4,3,80,2,7,0,3,10,0,0,0
693,27,No,Travel_Frequently,799,Sales,41,3,Life Sciences,1,1282,2,Male,41,2,3,Manufacturing Director,1,Single,14290,21380,2,Y,Yes,13,3,2,80,1,6,4,3,9,3,0,7
694,35,No,Travel_Rarely,1364,Research & Development,17,4,Medical,1,171,2,Female,58,3,4,Sales Executive,4,Single,6774,22660,1,Y,No,12,3,3,80,1,3,2,4,6,0,0,7
695,36,No,Travel_Rarely,1810,Sales,25,2,Medical,1,520,1,Male,40,4,2,Sales Executive,4,Married,14624,28531,3,Y,No,12,3,2,80,1,33,3,3,5,9,0,0
696,51,No,Travel_Rarely,1594,Research & Development,6,1,Life Sciences,1,549,4,Female,38,3,3,Research Director,2,Divorced,4836,13984,0,Y,Yes,21,3,4,80,1,10,2,3,7,10,2,7
697,28,No,Travel_Rarely,1857,Research & Development,4,2,Life Sciences,1,1623,1,Male,66,3,2,Laboratory Technician,3,Married,6962,20916,9,Y,No,14,3,3,80,1,6,2,4,9,2,0,7
698,40,No,Travel_Frequently,2051,Sales,8,3,Other,1,1550,1,Male,99,3,4,Sales Representative,4,Divorced,3610,12800,6,Y,No,18,3,3,80,0,3,2,1,3,7,0,8
699,22,No,Travel_Rarely,1164,Sales,21,1,Marketing,1,500,4,Male,74,1,4,Manager,1,Married,4631,13334,1,Y,Yes,11,3,4,80,1,10,3,3,1,7,0,7
700,49,Yes,Travel_Rarely,1612,Research & Development,17,3,Marketing,1,1143,3,Female,63,3,2,Research Scientist,4,Single,5223,9176,1,Y,No,13,3,2,80,0,9,4,3,1,2,0,3
701,38,No,Travel_Frequently,1993,Sales,27,3,Medical,1,1382,1,Male,111,3,1,Manager,3,Married,6610,15718,0,Y,No,13,3,3,80,0,12,4,4,5,2,0,8
702,43,No,Non-Travel,2049,Sales,24,5,Life Sciences,1,1092,4,Female,99,3,1,Sales Executive,2,Divorced,3964,12801,8,Y,No,20,3,3,80,0,19,3,3,22,2,2,11
703,34,No,Travel_Frequently,1966,Research & Development,31,3,Life Sciences,1,1190,2,Male,52,3,2,Sales Executive,4,Married,4140,15905,0,Y,No,19,4,1,80,2,15,6,3,3,7,4,8
704,44,No,Travel_Rarely,568,Sales,5,3,Marketing,1,1485,2,Male,116,2,2,Sales Executive,1,Single,8643,15823,2,Y,No,13,3,3,80,0,17,5,3,13,10,1,3
705,58,No,Travel_Frequently,1558,Sales,19,3,Marketing,1,259,3,Male,75,3,2,Manufacturing Director,3,Single,7718,14928,1,Y,No,18,3,1,80,1,11,2,4,0,7,2,4
706,33,No,Travel_Rarely,836,Research & Development,32,4,Life Sciences,1,744,1,Male,58,4,2,Laboratory Technician,4,Single,6442,19207,7,Y,No,14,3,3,80,0,8,3,3,2,3,6,3
707,32,No,Travel_Frequently,919,Research & Development,14,4,Marketing,1,1948,4,Male,104,2,2,Manufacturing Director,4,Single,6700,22273,8,Y,No,13,3,4,80,0,4,2,2,4,2,0,8
708,35,No,Travel_Rarely,592,Research & Development,5,3,Medical,1,1185,3,Male,38,3,2,Manufacturing Director,2,Single,2093,6184,7,Y,Yes,13,3,2,80,0,6,2,3,5,8,1,1
709,32,No,Travel_Frequently,2081,Research & Development,18,4,Life Sciences,1,1447,3,Female,64,3,1,Laboratory Technician,1,Single,9673,10792,7,Y,No,13,3,2,80,0,4,3,2,3,7,1,2
710,26,No,Travel_Rarely,1339,Research & Development,7,4,Medical,1,1029,4,Male,109,3,3,Sales Executive,2,Married,16204,13407,6,Y,No,12,3,3,80,0,17,3,4,10,3,0,0
711,36,No,Travel_Rarely,2055,Research & Development,5,3,Life Sciences,1,131,4,Female,38,2,2,Manufacturing Director,1,Married,5026,5030,7,Y,Yes,12,4,3,80,0,10,2,2,3,13,0,3
712,43,No,Travel_Rarely,1412,Research & Development,4,4,Marketing,1,494,2,Female,115,3,1,Research Director,3,Single,5321,14696,6,Y,No,14,3,3,80,1,3,3,2,7,4,0,7
713,41,No,Travel_Rarely,1481,Sales,39,4,Life Sciences,1,1138,3,Male,120,3,4,Laboratory Technician,4,Single,10395,11938,2,Y,No,14,3,3,80,0,10,2,2,1,0,5,4
714,35,No,Non-Travel,1359,Research & Development,35,2,Medical,1,924,2,Female,75,4,2,Manager,4,Single,3911,2839,2,Y,No,13,3,1,80,1,15,3,3,0,0,0,0
715,50,No,Travel_Rarely,1377,Sales,7,1,Medical,1,1609,2,Male,75,3,2,Laboratory Technician,4,Single,4222,17064,1,Y,No,13,3,3,80,0,5,3,3,0,7,0,7
716,42,No,Travel_Rarely,1140,Research & Development,35,3,Life Sciences,1,1591,1,Male,68,3,2,Manager,1,Married,5628,16348,8,Y,No,21,3,3,80,1,4,3,4,7,3,0,3
717,24,No,Travel_Rarely,1270,Research & Development,29,1,Life Sciences,1,1152,4,Female,91,4,2,Sales Executive,2,Single,1638,7054,1,Y,No,14,3,3,80,0,6,3,3,30,18,0,7
718,44,No,Travel_Frequently,1702,Research & Development,7,2,Medical,1,669,1,Male,38,3,3,Laboratory Technician,4,Single,5504,3246,0,Y,No,13,3,3,80,0,10,2,4,10,2,1,2
719,51,No,Travel_Rarely,426,Sales,15,4,Life Sciences,1,1448,2,Male,38,2,4,Sales Executive,4,Divorced,4163,25544,4,Y,No,14,3,2,80,3,8,2,2,31,2,5,2
720,41,No,Travel_Rarely,1793,Research & Development,7,4,Medical,1,734,4,Male,43,3,2,Manufacturing Director,4,Divorced,7351,7813,1,Y,No,18,3,3,80,0,12,2,3,0,2,0,7
721,41,No,Travel_Rarely,1712,Research & Development,11,2,Medical,1,1865,2,Male,60,3,3,Research Director,4,Divorced,7265,14352,6,Y,No,13,3,1,80,0,4,3,3,5,7,0,0
722,26,Yes,Travel_Rarely,1457,Human Resources,7,4,Life Sciences,1,153,1,Female,125,3,3,Manager,2,Single,1036,13202,1,Y,No,25,3,3,80,0,1,3,3,7,7,0,7
723,35,Yes,Travel_Rarely,857,Research & Development,13,2,Life Sciences,1,698,4,Male,79,3,2,Healthcare Representative,4,Divorced,6086,19752,7,Y,Yes,14,3,3,80,1,10,5,3,3,2,0,0
724,45,No,Travel_Rarely,1169,Sales,6,4,Life Sciences,1,942,2,Female,43,3,2,Sales Executive,2,Single,8838,24014,1,Y,No,11,3,3,80,1,30,3,4,3,0,1,7
725,47,No,Travel_Frequently,929,Research & Development,8,4,Life Sciences,1,682,4,Male,99,2,3,Laboratory Technician,3,Single,5458,16197,9,Y,No,24,3,2,80,0,4,4,3,5,9,0,6
726,35,Yes,Travel_Frequently,1932,Sales,35,3,Life Sciences,1,2024,3,Male,127,4,2,Laboratory Technician,4,Single,19798,14607,5,Y,No,13,3,3,80,0,0,3,4,2,0,0,8
727,29,No,Travel_Rarely,691,Research & Development,40,4,Life Sciences,1,1669,3,Male,71,2,3,Sales Executive,4,Divorced,9995,10325,1,Y,No,12,3,2,80,2,8,3,3,9,10,5,2
728,44,No,Travel_Rarely,557,Research & Development,26,4,Other,1,784,3,Female,75,3,1,Sales Executive,4,Married,4519,18971,0,Y,Yes,15,3,2,80,0,3,2,3,11,0,15,7
729,35,No,Travel_Frequently,849,Sales,31,4,Marketing,1,1005,3,Male,111,2,2,Laboratory Technician,1,Divorced,13935,7750,9,Y,No,13,4,1,80,0,6,3,3,6,7,0,4
730,33,No,Travel_Rarely,514,Sales,11,3,Medical,1,328,3,Male,98,3,4,Laboratory Technician,3,Single,9561,23217,4,Y,No,14,3,2,80,0,25,2,3,17,1,0,2
731,25,No,Travel_Rarely,1365,Research & Development,2,4,Life Sciences,1,1944,3,Male,84,4,1,Healthcare Representative,1,Married,6302,14150,9,Y,No,21,3,3,80,1,18,3,3,1,0,0,7
732,39,No,Travel_Frequently,795,Research & Development,14,4,Life Sciences,1,1171,1,Male,58,4,3,Laboratory Technician,4,Single,4752,18248,0,Y,Yes,16,3,3,80,0,1,3,3,3,0,0,0
733,30,No,Travel_Rarely,1734,Research & Development,21,4,Marketing,1,1156,4,Male,75,2,2,Laboratory Technician,4,Married,4115,8718,5,Y,No,12,3,2,80,0,14,5,3,11,6,0,3
734,22,No,Travel_Rarely,1493,Research & Development,27,2,Medical,1,97,4,Male,88,3,1,Sales Executive,1,Divorced,8069,18997,5,Y,No,11,4,1,80,1,6,2,3,2,0,0,0
735,35,No,Travel_Frequently,727,Research & Development,3,4,Life Sciences,1,312,4,Male,83,3,4,Sales Executive,4,Divorced,11122,12348,2,Y,Yes,21,3,1,80,0,6,3,1,3,9,1,3
736,19,No,Travel_Rarely,1123,Research & Development,7,4,Medical,1,1544,4,Male,97,2,1,Sales Executive,3,Married,5538,14328,3,Y,No,12,3,3,80,0,5,5,3,1,7,2,8
737,31,No,Travel_Rarely,216,Research & Development,15,2,Life Sciences,1,707,4,Male,66,2,2,Laboratory Technician,4,Divorced,9289,9831,1,Y,No,11,3,2,80,0,5,3,3,3,9,0,1
738,47,Yes,Travel_Rarely,754,Research & Development,8,2,Medical,1,1994,3,Female,91,2,2,Laboratory Technician,3,Single,12840,12023,4,Y,Yes,17,3,2,80,0,11,4,4,2,0,9,0
739,45,No,Non-Travel,1773,Sales,7,3,Life Sciences,1,1387,1,Male,90,3,1,Research Director,4,Single,3946,25487,2,Y,No,16,3,1,80,1,11,2,3,5,7,0,2
740,44,No,Travel_Rarely,2017,Sales,33,4,Medical,1,1299,4,Male,86,3,3,Laboratory Technician,4,Single,6138,12865,1,Y,No,13,3,2,80,0,15,3,3,10,11,0,0
741,30,Yes,Travel_Rarely,1820,Research & Development,23,4,Marketing,1,889,3,Male,44,3,2,Sales Executive,2,Single,8103,14284,0,Y,No,12,4,1,80,1,20,3,2,25,2,1,0
742,26,No,Travel_Rarely,759,Research & Development,8,3,Life Sciences,1,942,1,Female,75,3,2,Research Scientist,4,Divorced,5889,37115,0,Y,No,15,3,3,80,0,15,2,3,3,3,0,9
743,39,No,Travel_Rarely,1994,Research & Development,14,4,Life Sciences,1,632,4,Female,69,2,1,Laboratory Technician,4,Married,4919,6422,1,Y,Yes,14,3,4,80,1,4,3,3,0,7,9,0
744,30,No,Travel_Rarely,1153,Research & Development,36,4,Life Sciences,1,55,3,Male,127,3,1,Sales Executive,4,Divorced,7685,8998,0,Y,No,18,3,2,80,1,10,2,3,3,9,1,3
745,38,No,Travel_Rarely,793,Sales,37,2,Medical,1,1783,1,Female,99,3,2,Sales Executive,4,Married,17599,34743,3,Y,No,16,3,4,80,0,3,5,4,13,3,0,8
746,25,No,Travel_Rarely,950,Sales,17,2,Other,1,1809,2,Male,87,3,3,Laboratory Technician,2,Married,4231,13446,5,Y,No,14,3,3,80,2,34,2,2,0,2,0,8
747,34,No,Travel_Rarely,292,Research & Development,39,2,Medical,1,1448,4,Male,59,3,3,Manufacturing Director,4,Divorced,4716,9323,0,Y,No,18,3,2,80,0,10,3,2,6,7,0,7
748,37,No,Travel_Frequently,2020,Research & Development,35,1,Medical,1,1837,3,Male,40,4,2,Human Resources,1,Single,22213,19208,0,Y,Yes,18,3,1,80,0,6,3,3,18,3,0,0
749,28,No,Travel_Rarely,1754,Sales,17,4,Life Sciences,1,1916,1,Female,111,3,1,Laboratory Technician,4,Single,12642,20758,1,Y,No,24,3,1,80,0,6,6,2,4,2,8,0
750,35,No,Travel_Rarely,1696,Sales,16,3,Medical,1,887,1,Male,76,2,2,Research Scientist,4,Divorced,6946,11436,0,Y,No,13,3,3,80,1,6,2,2,3,0,4,9
751,38,No,Travel_Rarely,2025,Human Resources,40,4,Medical,1,63,1,Male,98,3,2,Laboratory Technician,4,Single,5718,15790,1,Y,Yes,12,3,3,80,0,10,3,2,7,0,0,7
752,45,No,Travel_Rarely,1972,Sales,11,4,Life Sciences,1,722,2,Male,124,4,1,Laboratory Technician,4,Single,4535,7772,2,Y,No,12,3,3,80,1,10,5,3,5,0,0,2
753,48,No,Non-Travel,900,Sales,36,2,Medical,1,880,1,Male,120,3,2,Laboratory Technician,2,Single,13020,16896,1,Y,No,17,3,3,80,0,11,3,4,10,1,0,0
754,35,No,Travel_Frequently,1633,Sales,28,3,Life Sciences,1,611,4,Male,39,2,2,Manager,3,Single,6382,16577,8,Y,Yes,15,4,2,80,0,3,3,2,3,15,4,7
755,21,No,Travel_Frequently,1916,Sales,30,4,Life Sciences,1,216,4,Female,108,4,1,Laboratory Technician,3,Single,6983,12231,1,Y,No,25,3,3,80,0,10,3,4,3,3,0,7
756,34,No,Travel_Rarely,535,Research & Development,8,4,Medical,1,1993,3,Female,113,3,3,Laboratory Technician,4,Single,27226,25549,2,Y,No,13,3,3,80,1,3,5,2,3,7,4,4
757,38,No,Travel_Rarely,1039,Research & Development,38,4,Marketing,1,1434,3,Male,71,4,3,Manufacturing Director,1,Single,4149,13122,0,Y,Yes,18,3,3,80,0,10,2,3,1,2,0,2
758,29,No,Travel_Frequently,714,Sales,7,4,Life Sciences,1,1099,2,Male,43,4,2,Sales Executive,2,Single,5167,16072,7,Y,No,13,3,2,80,0,17,4,4,25,8,0,4
759,35,No,Travel_Rarely,1666,Research & Development,7,4,Life Sciences,1,1739,4,Male,33,3,2,Manager,4,Single,3895,28951,1,Y,No,14,4,1,80,0,6,5,3,1,4,0,17
760,39,No,Travel_Rarely,1431,Sales,16,1,Medical,1,762,2,Male,109,3,4,Laboratory Technician,2,Single,19404,18594,0,Y,No,20,3,4,80,0,8,3,2,5,0,0,7
761,18,No,Travel_Rarely,1362,Sales,8,4,Medical,1,1107,1,Male,52,3,1,Research Scientist,1,Divorced,9890,8770,2,Y,Yes,12,4,1,80,0,1,2,2,13,9,1,0
762,29,No,Travel_Frequently,966,Research & Development,8,1,Medical,1,246,2,Male,90,4,2,Sales Executive,1,Single,10863,10378,7,Y,No,14,3,4,80,0,4,0,4,8,2,0,0
763,37,No,Travel_Rarely,489,Research & Development,29,2,Technical Degree,1,926,2,Male,109,4,2,Manufacturing Director,4,Single,4702,9199,0,Y,No,19,3,3,80,0,10,3,1,3,2,0,2
764,48,No,Non-Travel,1790,Research & Development,6,4,Technical Degree,1,954,3,Male,53,1,4,Manager,4,Divorced,10614,8643,6,Y,Yes,19,3,3,80,1,1,5,3,11,0,0,0
765,42,No,Travel_Frequently,1690,Sales,37,3,Life Sciences,1,80,3,Male,51,3,2,Research Scientist,2,Single,8758,10749,3,Y,No,15,3,3,80,0,8,1,4,1,6,0,17
766,45,No,Non-Travel,1418,Research & Development,3,4,Medical,1,605,2,Male,68,3,1,Research Scientist,1,Single,4804,16891,1,Y,No,19,3,3,80,0,10,3,2,4,0,0,2
767,34,No,Travel_Rarely,854,Sales,6,5,Life Sciences,1,1387,4,Female,101,3,1,Manufacturing Director,2,Single,5378,32234,6,Y,No,16,3,3,80,0,8,2,3,3,3,6,7
768,44,No,Travel_Rarely,1418,Research & Development,8,4,Other,1,1405,4,Male,47,2,3,Manager,4,Single,7780,16360,5,Y,No,14,3,3,80,0,20,2,4,9,2,0,9
